"","rcc","gcc","bcc","brt","night.filtered","max.filtered","doy","time","DATE_POSIX"
"79",0.388402804597392,0.406719115316979,0.210387329731393,281.249502791574,0.406719115316979,0.407482215762596,2016-06-18,2016-07-19,2016-06-18
"80",0.394370282774871,0.404754975974278,0.200414491774702,275.413539403289,0.404754975974278,0.407433333543698,2016-06-19,2016-07-19,2016-06-19
"81",0.393459538554556,0.405382137459901,0.201059327022602,275.331498862976,0.405382137459901,0.405963674241388,2016-06-20,2016-07-19,2016-06-20
"82",0.391098247829116,0.404797280755448,0.204104471415436,275.915978293038,0.404797280755448,0.406974847500325,2016-06-21,2016-07-19,2016-06-21
"83",0.385255814680267,0.406438605684273,0.20749482797224,281.122177565895,0.406438605684273,0.40683814280034,2016-06-22,2016-07-19,2016-06-22
"84",0.392644628704401,0.403095795661329,0.203445494152547,273.90310991028,0.403095795661329,0.40683814280034,2016-06-23,2016-07-19,2016-06-23
"85",0.392578540448606,0.402942659914416,0.203754727351463,276.453704030263,0.402942659914416,0.404582022558344,2016-06-24,2016-07-19,2016-06-24
"86",0.391075545311144,0.401914390250192,0.207037390826534,282.096641677183,0.401914390250192,0.403991978746955,2016-06-25,2016-07-19,2016-06-25
"87",0.394632339701212,0.402377199366704,0.202831903859006,278.064251442556,0.402377199366704,0.403551729828372,2016-06-26,2016-07-19,2016-06-26
"88",0.394160328543403,0.40205727876103,0.205521320002654,275.582390924662,0.40205727876103,0.404223933779797,2016-06-27,2016-07-19,2016-06-27
"89",0.381426706750284,0.40369114163294,0.215346099027621,284.167644727137,0.40369114163294,0.404223933779797,2016-06-28,2016-07-19,2016-06-28
"90",0.39303014917661,0.402562704159192,0.204284958433864,275.88588817449,0.402562704159192,0.404223933779797,2016-06-29,2016-07-19,2016-06-29
"91",0.375589300630907,0.400015607239055,0.224449332553191,275.412001392337,0.400015607239055,0.403161979874678,2016-06-30,2016-07-19,2016-06-30
"92",0.394676384877414,0.399487765663214,0.206623212475646,278.173017798298,0.399487765663214,0.402810910243071,2016-07-01,2016-07-19,2016-07-01
"93",0.390333379645487,0.401442631623211,0.207973949284049,281.850768468782,0.401442631623211,0.401890107646471,2016-07-02,2016-07-19,2016-07-02
"94",0.391185759974741,0.40028783180749,0.208487589326456,282.474038589814,0.40028783180749,0.402292219809268,2016-07-03,2016-07-19,2016-07-03
"95",0.388074605716048,0.400554321512095,0.210814239838267,278.751700935841,0.400554321512095,0.401286094289695,2016-07-04,2016-07-19,2016-07-04
"96",0.386169018670838,0.400532728305131,0.215385039457456,281.327211446604,0.400532728305131,0.401490624508963,2016-07-05,2016-07-19,2016-07-05
"97",0.393955036582037,0.400627567491939,0.205210191066188,277.268615222782,0.400627567491939,0.401537224740012,2016-07-06,2016-07-19,2016-07-06
"98",0.389529190779731,0.400742454841097,0.208846495420558,271.852308013144,0.400742454841097,0.401537224740012,2016-07-07,2016-07-19,2016-07-07
"99",0.392399321024481,0.398558273520462,0.2090801748814,280.962965064304,0.398558273520462,0.404522621058402,2016-07-08,2016-07-19,2016-07-08
"100",0.37850374677466,0.402734290960864,0.220843779514233,282.877247405086,0.402734290960864,0.405368367078689,2016-07-09,2016-07-19,2016-07-09
"101",0.38602078626107,0.401081750512499,0.213588320639785,282.730016974857,0.401081750512499,0.405368367078689,2016-07-10,2016-07-19,2016-07-10
"102",0.380346396944095,0.396653933721514,0.222999669334391,275.767163849536,0.396653933721514,0.401483425370118,2016-07-11,2016-07-19,2016-07-11
"103",0.393626908272691,0.399211568003297,0.207161523724012,270.075164726647,0.399211568003297,0.40029243853225,2016-07-12,2016-07-19,2016-07-12
"104",0.392715977099936,0.398095435478058,0.209034869649896,280.761602168856,0.398095435478058,0.400771178673428,2016-07-13,2016-07-19,2016-07-13
"105",0.387839766345849,0.400002228790404,0.212559176021631,280.609012468163,0.400002228790404,0.400771178673428,2016-07-14,2016-07-19,2016-07-14
"106",0.39075832489346,0.397747608002601,0.211946216038597,280.841181584964,0.397747608002601,0.40027320638533,2016-07-15,2016-07-19,2016-07-15
"107",0.390146777591839,0.399287231858015,0.212312972021823,283.646001401537,0.399287231858015,0.3998582137841,2016-07-16,2016-07-19,2016-07-16
"108",0.391695127117765,0.397098576848002,0.211206296034233,281.1302034376,0.397098576848002,0.399882312667391,2016-07-17,2016-07-19,2016-07-17
"109",0.392064082324773,0.39782455607187,0.212647028249684,280.835733376678,0.39782455607187,0.399461828497236,2016-07-18,2016-07-19,2016-07-18
"110",0.386904148939445,0.396533665788298,0.216699221603374,286.083802429229,0.396533665788298,0.399412756221875,2016-07-19,2016-07-19,2016-07-19
"111",0.391379773959246,0.39508185475381,0.211670997155603,280.427021150334,0.39508185475381,0.397917502568722,2016-07-20,2016-07-19,2016-07-20
"112",0.389309085661881,0.396085255809274,0.213769021901408,279.48652898683,0.396085255809274,0.396927873838121,2016-07-21,2016-07-19,2016-07-21
"113",0.380771879594991,0.395735488965515,0.223185822438441,280.366466761023,0.395735488965515,0.396936422358066,2016-07-22,2016-07-19,2016-07-22
"114",0.383936692703569,0.396106427491784,0.220855653108244,280.086481297756,0.396106427491784,0.396957942231245,2016-07-23,2016-07-19,2016-07-23
"115",0.386012220118149,0.396482488462557,0.218694264247198,281.765642706102,0.396482488462557,0.397117341010107,2016-07-24,2016-07-19,2016-07-24
"116",0.392556132751211,0.39587690406066,0.210868719881834,277.186260333271,0.39587690406066,0.397544133779685,2016-07-25,2016-07-19,2016-07-25
"117",0.38184872036755,0.394394491367152,0.219982154379072,285.585098927993,0.394394491367152,0.396922156353935,2016-07-26,2016-07-19,2016-07-26
"118",0.371689368924127,0.394035213248519,0.234275417827355,284.145638749902,0.394035213248519,0.39622827652303,2016-07-27,2016-07-19,2016-07-27
